carid	price
70492	6.0240355
71846	15.558722
40658	12.193868
22758	4.4549828
34299	6.6880035
74014	7.070239
31895	4.242136
45140	11.029269
2721	11.60229
52711	3.0865388
66434	17.7071
40305	9.101986
68351	15.864222
68782	8.383733
28770	13.919161
68092	13.168862
18976	10.187726
8980	4.625746
38082	34.518456
55427	6.012955
8711	10.144578
68627	10.824313
73663	9.703499
22237	10.473451
51111	4.984107
59039	6.051034
58400	17.581358
60976	20.874126
46540	5.748014
8330	6.3614917
73223	19.36284
17610	5.237223
64426	20.02039
53170	25.433409
53564	10.086695
39672	12.994721
24969	24.924314
6663	6.564869
59409	13.263925
71944	12.479335
44606	89.65443
43913	6.6227374
55588	24.989437
63119	18.152056
9717	12.771277
32025	44.8005
47593	5.1981773
4468	26.873442
12353	10.5161
31075	13.827311
50819	13.368805
69130	20.204824
64422	19.092056
52548	43.179577
39719	37.21586
29957	18.903559
17799	68.23559
36972	24.34817
37593	0.8448163
6902	19.843843
29615	6.446649
47527	8.14122
55609	6.3363543
73706	22.915457
23865	6.724734
17831	13.353285
36671	29.18353
21681	10.090833
61903	27.016146
35702	6.6589384
44568	7.1183205
28906	9.269243
26078	39.339706
17650	4.729734
72646	8.487647
45201	3.642065
41497	8.187678
72775	18.447208
39907	6.749842
23184	17.953526
69324	17.018143
29080	15.945105
13001	4.5981383
26469	6.7003627
38391	41.71434
17844	15.494207
20261	34.365105
45250	62.846287
13818	8.559429
15342	10.56565
71313	3.2190928
19718	27.496296
34967	9.080287
30460	14.730946
53119	6.5595155
6685	9.387336
42775	3.2344103
39855	13.801754
3833	16.270452
38497	8.769085
19403	15.1020355
62167	15.40238
9276	17.938402
36784	20.69539
4587	15.305037
69127	17.383049
36254	4.373097
42202	2.5968416
2592	7.198203
16767	13.885317
27271	7.6679344
39455	14.725219
55864	19.157438
40172	8.45245
58699	18.28699
9683	16.757305
37700	7.2377806
18709	45.997337
33726	14.328932
36958	15.434317
60699	72.018814
52067	13.665604
43199	6.0769143
35643	7.6041584
23802	6.7788916
10486	6.9862747
30639	11.0224
54257	30.926208
52660	23.516628
55154	18.84362
44066	17.268894
52742	1.4992893
37365	23.117697
73675	3.476637
36534	10.577635
65642	32.846985
57548	35.358524
18655	17.993698
64308	39.81747
42774	3.0039468
12315	15.021839
71136	5.530744
50509	8.974719
55202	8.018769
60446	36.16072
8777	19.210432
28223	8.291185
2672	4.258172
67181	56.31927
18319	7.683365
13312	15.998596
10216	23.047321
64714	15.84775
23703	15.645681
15791	8.738899
16942	23.801653
20497	43.62884
43035	4.15918
9733	2.6659834
64846	20.776436
26402	9.769986
26744	7.8693876
53505	8.112138
24204	74.59852
12323	19.364109
64295	9.538139
30560	8.510435
23545	2.7427726
25396	15.742748
7254	6.768262
4169	32.73641
66702	17.423155
14426	8.148449
50802	12.62016
30549	6.2558856
45672	11.101807
66431	6.3242393
54008	11.90887
39028	8.280688
27770	7.0427685
36725	4.7246394
16711	10.025971
2453	11.098468
39676	6.936797
51441	14.470352
36655	29.069761
63777	7.0255375
10960	16.63843
14265	25.830772
69930	7.1315327
31203	1.5389969
44560	7.049898
11486	25.384396
50904	5.9989204
47806	16.977732
62834	88.980736
65095	35.532654
35533	7.299961
33313	26.270376
11225	17.568762
36698	12.639616
11644	47.609398
63508	10.305913
29101	15.2700615
10600	22.115488
6536	4.469007
11237	15.1451435
13960	14.157476
10369	22.890501
70113	11.447661
9028	10.319719
62581	6.4611115
7802	2.9211226
14336	15.2559395
23159	20.351185
60805	21.428211
38562	13.818263
52217	4.4756866
20978	15.739166
20194	6.6397495
24317	41.019085
70766	21.648363
42868	11.008469
7382	4.489231
30332	27.26609
7033	16.125013
17292	9.579762
51345	10.906712
43779	23.54481
69180	6.689446
41853	5.121849
25392	1.4087422
20114	42.14331
43929	1.9403822
51432	34.967735
29541	9.140588
33524	16.046585
20259	34.544537
65012	16.701096
15598	18.721317
59297	27.162962
13552	6.4009213
42014	14.970575
6079	16.612623
10939	5.5513663
5057	12.204808
21045	10.337075
7283	16.71373
34941	45.840973
21850	16.175707
52572	8.495104
52765	45.001797
72723	19.642344
52168	13.670161
29549	10.834807
68577	2.9716454
32946	10.61227
31219	6.055799
27298	8.665791
28509	3.81321
45493	42.938072
20397	3.825293
23186	16.665411
28940	18.54313
49156	7.5764923
17317	37.269604
68153	1.7855883
19442	14.316373
30045	36.612003
8274	44.3161
25649	16.12232
41175	35.29374
39810	37.410347
14134	5.4604616
31513	1.7574341
26774	8.27922
31046	13.751193
42996	5.819165
38076	11.758271
68430	15.825405
8233	21.027008
57852	54.530426
37588	21.279682
73648	15.134401
61598	35.83469
8461	22.916113
68178	11.165339
33937	6.9304285
2487	5.5969687
49290	51.061996
28863	15.524282
53023	12.407711
51204	13.351638
10989	20.291037
5900	14.260291
66596	19.137135
28172	17.13408
21542	1.753207
38847	77.79965
33259	3.9354277
17665	38.324654
60776	1.5502551
45411	3.5698256
60946	13.236578
4189	43.276882
42591	11.225309
14267	15.767675
51950	7.7938843
39980	8.378495
39966	22.544632
27023	3.3186965
52502	11.492609
70236	16.103163
54994	6.2125216
32637	3.944325
23732	5.256234
37127	16.405754
73402	14.589599
60541	5.1084294
21690	10.0691185
57528	9.993881
31657	11.476544
49761	8.123292
21642	3.1306238
7196	1.8583755
29474	8.437591
11768	49.894028
53483	8.562516
23649	15.693998
32705	4.2686753
67388	14.937281
9719	13.356567
42013	15.735979
57268	7.116826
54876	21.042044
36921	3.6664195
6922	1.1648192
59069	1.3942285
18187	3.6623964
3428	4.18782
59341	15.191263
2791	1.6026018
35436	2.4784362
58242	7.471772
69015	11.780606
53358	20.280205
47264	28.837236
35612	8.206192
16027	13.919143
20988	23.121677
48288	15.550215
54744	17.547184
73654	7.257494
8375	3.4867573
36391	8.455829
20035	10.430267
68710	4.752022
65003	1.9602726
15643	9.4169235
36737	14.536376
6359	17.865286
4059	5.54511
72568	38.40503
26118	7.7023
10947	16.776802
6931	1.1608965
45997	33.753315
31653	12.179825
67576	11.038947
64429	19.88415
50922	11.798217
4951	5.4442225
50818	12.776958
61061	16.782145
14056	14.811091
60065	6.9692254
56579	7.803302
9468	6.323058
22040	29.570147
40880	11.616249
3482	37.043266
32704	4.385196
58234	8.615576
63410	2.828203
53055	16.972364
54508	25.69066
70962	16.403866
27253	17.344633
16240	10.925064
27669	3.9268112
29808	20.950329
69088	19.886187
23978	5.933245
62316	30.223476
54135	6.95363
7357	2.6011524
10491	14.118375
38826	54.059254
45980	6.943488
59545	30.391542
35831	13.372393
27353	12.402173
39946	84.9655
31042	13.075653
72154	6.530528
53846	3.6326432
31061	11.79151
44504	4.4536934
56838	4.574741
32566	11.553655
38377	3.6759605
47856	9.8174925
54134	7.0499334
40777	7.0051603
45925	9.253339
21729	31.316788
2920	25.015345
1916	30.071367
33424	4.3702793
49593	61.746864
41208	7.2098494
31403	26.797323
64607	23.898195
6467	20.464754
63834	19.554724
43138	9.828679
57134	12.801132
14919	39.843758
66932	15.150953
36378	8.36682
20515	20.237541
66721	5.143871
34689	38.941
65818	15.53208
61847	6.2085924
43487	5.4572544
57649	21.355436
18441	19.445135
32063	4.837424
71720	4.5120234
32405	10.607802
28439	19.95939
42254	5.4063196
23508	13.422761
49442	13.947086
14793	18.55272
68282	71.87228
18243	8.416836
19779	1.6357296
69249	17.066088
49125	3.339676
37895	28.238285
58280	8.208367
73971	7.0336285
22412	10.940443
49935	18.055454
4783	11.35839
48502	8.007505
29082	15.368599
49862	5.617762
46583	62.247528
2612	14.259818
62181	10.814168
70791	3.7682977
6560	4.346023
20167	7.9217987
8458	24.664686
45552	13.222171
47608	5.9400487
54783	33.766483
9240	28.907389
59707	11.006176
25676	33.732822
32795	15.864214
67674	2.6141407
34950	6.114707
47309	6.0555563
11646	46.0186
44443	17.762468
45031	11.055235
48623	6.3492703
58608	10.0363
1807	12.607303
51566	6.997595
59893	14.864697
41940	64.30011
10150	15.382221
57122	7.249894
52221	4.3138533
70495	5.349321
28355	12.317588
25384	10.016278
6472	20.964796
33261	4.012378
32836	10.161454
70507	6.1670556
40965	11.877664
50685	20.559467
20971	12.573992
54377	4.733268
23779	12.442942
15656	56.01503
35352	6.6312237
27813	16.433874
24063	15.3346405
30339	22.325058
10215	23.26051
26862	49.81159
17566	19.516184
34420	7.119422
43435	2.040802
38469	25.64126
12573	27.581348
66494	12.475001
26032	11.611233
38707	6.0314507
41772	19.378956
53209	11.701037
7861	6.3821044
24977	25.472706
71591	2.853619
69879	4.496135
65247	41.364376
34458	10.307558
10399	20.935272
29036	1.9480155
48123	9.0467005
7598	12.6159935
73302	2.4736683
70050	10.482289
16253	12.069531
56275	16.201677
32087	4.649771
23196	36.226524
51082	10.4921055
70684	12.855453
29592	7.641611
53149	36.022003
33893	6.127453
55449	10.917311
11066	13.314869
37540	10.299705
22779	23.923504
50366	4.6728964
9639	15.956884
21040	3.9256473
42752	43.22583
39122	5.3435345
38192	12.020198
5432	2.7726488
62999	5.254698
35847	6.856047
19841	27.759413
71254	8.848052
36929	18.696882
72017	26.38003
71679	8.631295
11230	15.68115
39389	6.657082
23080	24.497313
24424	19.50964
65303	12.113512
14321	17.285795
57023	16.14031
43441	7.096759
66598	20.339071
48813	12.9318285
14107	4.158874
61284	3.8093305
56198	24.420898
72707	18.10354
38075	13.159974
57376	16.545744
26684	8.618876
48412	23.599293
37853	44.188408
70837	13.252911
29784	16.842928
49824	20.669409
64291	10.523726
59751	23.226189
57036	14.572121
70771	20.949255
65224	4.6231565
26309	17.415247
46823	20.736982
28341	4.500348
54318	7.3365536
28127	4.339215
68687	8.556239
43523	11.64687
55860	17.594992
40048	3.7783155
53827	5.6611714
74057	5.914995
72828	10.4054165
18595	2.6266935
10680	10.911792
19387	5.5248804
49627	3.1595592
6906	19.753935
46806	15.862648
73399	13.312548
34537	8.643366
32039	22.457531
3521	24.994217
58512	11.953285
62157	12.485692
12418	27.91705
49486	22.091076
37878	15.820032
36284	7.418625
49532	10.880972
8312	6.428723
51235	32.72227
17741	4.2404222
37799	5.3303413
53294	38.552647
11613	8.26135
32580	12.53111
50488	20.61121
9854	22.810602
36746	14.126949
3282	4.239964
11302	23.215832
48687	22.284668
21495	8.947372
30198	19.349714
72117	5.627748
27658	12.336213
30342	15.864227
11765	49.881897
64009	46.51874
41839	30.505604
64085	9.265698
18115	12.963951
31496	10.033133
25289	17.652596
41223	6.9953556
51875	5.6503935
28936	97.94191
49443	19.711409
65534	7.344475
16187	12.918656
54983	37.30989
17588	15.972931
15657	66.07024
19736	36.824074
50015	4.598716
66344	43.25896
73119	21.915121
35130	6.5867305
7378	6.1632204
13186	9.45143
34849	20.861982
56108	9.518693
69621	6.821308
19453	15.294012
31672	7.1566772
70513	5.177317
29813	20.933352
58061	4.484925
71855	6.3925476
20959	8.8168335
35330	13.552812
45298	18.312494
37712	6.401068
40061	11.306511
70289	8.05033
72778	17.716972
71577	15.304546
56339	4.1151257
4609	38.284042
11707	9.218849
58193	9.833409
28849	14.095202
73932	6.8905
45828	8.385427
36242	12.706417
63535	10.136189
38955	3.442505
16464	2.285346
16054	6.3129935
70669	2.5168252
19060	3.6239085
10370	25.012257
15157	7.959735
49621	5.1293845
23741	3.5835605
5976	2.3119667
63260	22.400644
69281	29.078114
14234	4.6014442
63458	10.966518
65395	10.274543
31748	11.386058
49740	12.324629
36525	10.662526
11063	13.270965
10503	13.942177
23767	13.661491
33527	21.502352
41186	14.186304
12662	6.914185
69698	10.170512
32206	24.113974
57495	8.8179035
50446	5.338192
3711	3.0146546
15912	4.2518234
73741	3.563033
68217	55.593056
38691	14.419819
55556	19.663897
51260	48.730923
70510	5.252178
59515	17.766342
68857	16.079006
49391	24.29606
70663	2.607732
14437	24.897694
43172	13.888063
37978	11.668644
11162	8.549341
44076	17.30659
42725	25.392897
68741	17.810211
56701	7.223915
65502	5.694049
44072	18.541397
6968	3.2912688
36886	7.10087
14588	9.099965
15795	7.0614605
24972	27.066322
52770	10.565317
39610	2.5516846
6754	13.800685
4207	7.873597
5543	9.6200695
44858	55.32089
70497	5.427678
70195	19.260307
8067	10.865763
62652	7.785203
23226	18.31983
31299	6.3002105
23499	12.585099
46184	6.608426
26791	7.7992907
28531	3.5253596
61478	18.866926
54469	2.5661209
19909	24.607378
45623	3.9955845
27413	3.2497087
30742	30.002623
26675	9.109204
42714	24.95994
12292	4.0276475
7780	8.335677
14703	13.305592
73556	23.194262
5582	27.13865
49323	24.23029
65384	5.1735168
19673	8.593973
19050	15.9484005
64197	2.2250645
51709	2.1656108
11942	1.9592218
53012	15.783228
11146	15.456963
43258	6.2498784
30999	4.111872
25025	43.019047
19337	2.7505813
20589	3.028315
53666	4.910712
43328	3.0238853
32941	10.628266
13383	12.136194
13359	8.212459
51548	5.8804255
65231	18.047886
18415	26.015612
58356	6.4413724
57657	25.308674
14357	2.2495697
48844	12.01737
58277	8.507833
51763	9.584339
26665	16.42077
28456	24.39654
61533	7.837455
60779	6.007934
74098	27.461613
27095	12.752011
31261	5.6804442
60287	11.496568
46375	5.5710397
27889	14.068927
52190	13.734111
60892	16.48214
14739	36.088943
9747	15.103609
23905	23.5865
54102	7.8679714
55527	19.342558
63719	12.9341345
49803	34.459045
11088	11.346218
62394	20.003777
17603	7.199786
1871	9.648813
70101	6.091706
44567	7.0926905
10724	9.367891
56418	30.259764
37319	25.929214
36957	14.108509
58313	10.240153
36676	29.142416
34786	19.183031
2138	6.468732
35175	2.1598756
36623	14.925798
35896	25.289442
50445	5.3498845
5087	1.4766288
15915	25.874754
44461	63.088776
11419	6.932684
34681	5.1448407
66432	7.838764
26984	115.516884
61404	8.827091
35181	23.417576
6998	18.520533
68084	4.7882476
41462	7.477848
4359	4.883106
43897	12.14735
34931	3.8982692
50151	15.733871
48624	5.4356637
28143	21.387156
10567	19.794535
58899	17.106262
70792	2.7731326
49135	3.7132244
6551	9.4374695
29214	63.067635
44963	16.929724
46476	6.2294044
73533	7.135789
6138	9.47692
49473	5.070794
24988	41.98301
38081	32.528515
63957	10.060573
40093	9.216915
69657	6.2338176
15955	2.0087988
33038	12.111597
29486	18.867414
30001	4.663121
15074	7.7710733
19627	8.25847
39029	7.5905533
33892	5.3545356
66699	17.033613
43104	4.9410686
15112	6.9083147
70808	4.335438
22433	5.692173
55672	4.4800234
25270	21.844687
2037	13.004158
3982	14.468699
64394	10.398971
47382	15.698332
15864	4.1658416
16309	9.705415
50317	27.6448
4258	0.8635688
67565	11.514021
16043	5.831574
62717	7.275608
60540	4.241878
44013	19.297062
36670	29.169197
64412	19.328138
34686	4.823716
42080	3.8964753
33070	1.1860735
60471	102.978
60201	45.380215
8837	7.8262634
46400	29.415169
46942	24.225597
45933	14.398313
25945	3.841385
18516	6.455473
45236	8.692021
24376	25.334696
42628	4.6852474
19121	35.051632
34469	7.7085285
27761	4.9794264
68734	5.0622745
57797	13.191879
44820	4.886039
52788	9.743744
5556	9.919365
61591	4.990784
9726	22.069992
57351	8.621654
57140	13.4761715
43330	3.0298104
7113	14.034931
38488	48.575096
26221	6.224453
30687	12.868624
38370	3.0477586
22394	10.43386
51112	4.7372036
39323	15.5879
39974	8.8341055
37379	22.202955
60073	7.260454
6967	2.4892123
3083	12.837039
64954	16.452818
63396	5.698794
46087	12.055607
72229	9.0984
9713	32.70608
72877	54.390713
65365	14.781173
69713	10.185977
47106	12.769704
52001	4.3333497
45983	5.6281705
71535	63.972527
18390	5.0301237
68718	4.8847537
46159	9.349791
57503	4.458464
19189	13.901978
62014	18.50697
40000	0.72116494
74065	18.982817
40224	13.799826
37650	5.0441456
70315	32.735424
45734	20.3513
2897	24.039013
44452	3.6403103
47873	91.906555
4846	36.327335
24894	25.465803
16127	48.18395
3438	6.2110596
21822	17.426954
50367	4.7735724
3222	15.864349
31833	23.438065
39224	2.1232762
30804	11.645098
25908	4.378133
5764	6.548645
50858	14.490357
10950	17.247902
13303	18.57624
36594	6.4985695
8136	10.026792
48573	14.547426
73406	13.554265
26956	23.551285
70120	13.06627
14389	2.2633283
51885	19.456585
56845	31.987118
67867	7.960644
34845	18.984657
58038	3.7318254
50702	40.91792
54233	4.90379
54194	9.386412
57205	3.5548315
45107	1.5357141
14701	13.413238
65966	16.793446
40582	26.044216
39188	30.738628
21155	23.566069
60843	9.314338
3798	13.8642025
27132	21.03638
58236	9.047259
41636	2.3024967
21494	1.9793494
7282	16.455294
19158	12.2833185
51987	12.424613
22173	22.581799
8039	17.620525
9864	24.46779
14456	24.223896
57489	18.990175
38864	4.6713986
2461	11.877603
61482	21.02536
51259	49.107452
11784	4.3259106
30162	14.04097
28595	25.065397
21290	38.35139
46777	7.586898
31448	22.473295
72785	11.031532
35899	25.285856
48821	12.925323
62291	13.443721
42426	13.544809
44208	3.645905
73036	22.46912
44174	19.50874
63536	12.089991
24940	21.915705
67839	1.4585595
72152	9.478471
64863	12.521357
23922	32.90011
48885	20.847328
46960	16.043295
53516	83.01581
22847	6.731539
53513	7.116087
41878	18.254982
19097	43.683804
61473	17.273506
17788	17.134214
18086	5.828008
30995	35.5987
62006	5.5284224
32265	8.735736
58311	9.201411
19689	18.517437
33508	7.41959
11537	4.713012
7747	11.853536
56168	3.4601307
54681	11.818241
55468	78.29428
64889	3.9974322
45013	21.264101
9820	15.4604435
56578	7.505437
2796	1.8114386
46024	8.858447
6332	19.645473
29265	19.528294
14792	18.529083
22641	2.1112068
21646	4.2337456
9104	9.982609
62362	24.38025
72930	8.707089
35446	14.853844
14715	18.112762
11488	29.815338
58191	7.2926598
30109	5.538508
29163	18.771494
4857	2.9070616
72278	8.2175
62121	18.196917
67643	23.11392
57930	6.638831
73524	7.3953466
53290	34.475075
25253	10.010011
36747	13.149683
15978	50.179993
8789	21.63987
6462	6.8414702
55621	1.7750466
26901	18.358345
14191	1.9503694
62130	18.907797
40143	37.629383
61283	3.974811
12053	13.70457
41163	21.329498
11878	20.594198
53388	20.67168
22663	12.577923
56140	1.5224342
2814	68.55942
44441	17.784786
15355	35.43023
20977	3.4964004
73665	8.822546
11074	13.645904
46242	4.728253
46953	29.51562
64471	11.774744
70506	6.1259756
44584	57.382828
31881	42.425274
29734	4.079538
8604	35.8551
37702	17.198223
18470	13.96204
13473	9.536448
34090	12.355662
17117	22.1753
43799	12.451134
20776	23.083635
7827	12.331986
24100	11.304959
43603	24.664148
22723	4.744933
72276	8.323694
30659	1.6081707
71742	15.251219
20499	11.336964
70311	51.671787
62822	28.287422
7681	5.277857
3307	41.255848
68172	9.794669
47292	28.582571
21329	2.1112769
64994	1.7209897
2598	12.874966
57438	21.517683
37939	3.4782796
58964	1.8111889
6908	19.843843
49000	7.6721926
37455	5.4378223
11012	8.609909
4763	11.990217
48335	12.01011
55264	25.189035
9482	4.443167
34344	7.63519
26760	28.020638
15992	6.0979066
2443	12.478154
64218	10.272183
3423	3.786621
45153	12.8282585
30927	19.942442
28467	7.1228905
73181	8.866204
43654	21.78734
21261	14.81002
20186	6.6415634
48074	2.2183938
48538	1.6476958
36756	10.901815
67534	11.79765
51852	14.899972
9915	1.5741143
26713	25.871498
16865	21.93412
56550	7.204875
56222	48.23061
19575	16.443209
56042	30.409832
9123	8.515171
66336	13.820169
13448	1.7993913
22958	7.5461903
53470	8.227131
26044	2.9550858
32089	5.631244
67871	9.02716
29234	19.109835
70809	4.4019575
28803	15.959063
13120	3.5123992
46573	96.22471
35569	5.8253126
60506	11.017791
71488	10.639856
15383	3.7149992
26107	10.337361
41690	12.977044
22310	1.6095219
33281	6.632445
55491	21.362883
5641	10.280098
43905	62.057877
54477	4.69616
70623	12.715545
15285	18.028025
40561	25.173428
3756	8.945279
66287	22.165524
63398	5.5296917
25678	37.996475
56533	8.446564
42008	14.533854
54662	8.35441
17771	35.457783
13202	4.0988984
45078	7.5137005
32295	20.534044
13962	17.54125
25696	33.037106
61605	32.823154
4782	12.028971
24499	9.1387205
19901	12.300427
43828	69.776924
24021	14.221017
46236	4.743434
16484	8.108964
18802	5.4257054
40935	5.295109
29314	40.232246
2701	2.1868913
24202	13.636582
4546	2.467784
22896	11.497423
74097	27.09116
27914	3.6629148
31640	5.3955107
55863	18.00029
61451	21.603859
26121	6.434449
68070	46.05896
28212	8.192236
15659	59.6115
39912	6.8837476
31900	24.59674
55698	19.619854
13462	26.351189
60224	6.313245
74038	2.37162
26666	16.415508
21439	6.883849
73088	15.265577
27508	2.2290614
32683	6.1826186
26140	24.857159
5363	20.492502
32156	8.965378
42770	3.2156773
61610	35.94597
40316	19.164606
7313	9.33364
61975	28.156471
41718	8.996873
54882	21.64758
62177	10.408239
21153	21.789436
6315	23.274452
34385	7.8752956
28895	8.722163
14944	30.138435
22928	1.484988
31408	45.007896
46127	2.514184
48416	6.0965
62361	24.389626
30606	2.7704787
69864	6.0217767
72470	5.0186453
43900	11.172199
63510	12.09507
66616	19.376837
25632	14.367893
30062	4.9692807
30102	5.0926585
46354	5.619047
61853	5.855394
46504	3.2933517
71622	11.09549
47932	4.4921927
17557	0.92436147
4079	17.521805
4269	0.86297214
68071	54.187077
9788	34.4216
5561	9.667311
34042	3.7576914
57905	3.831164
17804	90.66313
44815	12.275185
31404	28.428251
14288	8.975854
2158	6.418068
15623	3.8442883
41358	12.32261
65042	3.8033986
24198	13.843294
35614	9.329149
61443	17.845072
72373	17.60136
67670	104.595215
22874	10.212633
12566	10.5013895
28952	73.63059
69825	22.52809
57605	8.191562
21300	1.4265723
24788	38.574238
33120	9.510694
14441	26.621132
7032	15.499176
7783	8.650001
50008	7.918481
67740	25.332458
51629	22.134405
51711	2.6903853
36390	9.427556
16432	12.138305
57431	9.091497
29320	2.1283197
53318	13.441824
67381	39.446873
63078	6.0928755
70377	14.616607
38396	41.608753
21782	44.952866
24934	23.809002
60909	9.975478
54721	31.889194
28321	7.017622
59308	26.110523
10679	8.412165
26207	6.110105
35044	5.1575427
11158	18.912384
16487	8.784838
16879	11.234398
58869	4.810916
45940	7.8619747
30201	18.05839
47938	48.319237
42508	12.549258
60962	13.759
46238	4.741999
14153	16.564196
35833	13.581983
12698	21.820711
32684	6.2348385
21200	15.921438
36924	2.612083
40428	24.340036
48511	3.1536756
23607	15.823296
62849	45.32856
52580	9.232189
11966	12.272603
14470	27.001972
36179	11.051412
49677	9.172329
55911	69.96156
11821	9.620368
51344	11.152819
37264	15.717432
41733	30.855705
63533	11.902374
19595	19.167252
35938	39.153313
59706	11.096292
14699	13.232511
71681	8.310813
65994	15.6897545
74146	13.424339
70862	12.794366
63254	23.031925
15904	6.577235
39181	27.619287
7884	40.293873
22371	10.637872
64045	10.750977
27371	5.4747477
33371	5.6142573
40708	17.546684
12404	30.951164
12728	10.751523
25291	19.665733
24595	18.231556
30886	7.1819696
17693	8.328281
27550	3.8052306
7786	8.622321
32810	19.476435
70790	3.4034705
28837	13.95172
66633	8.128523
35063	15.420618
67118	9.47059
65009	17.217361
49599	2.9352396
12319	18.65178
70509	6.0214477
18238	6.879175
29251	19.943954
36437	9.67706
20385	2.1717522
28287	4.3990417
28772	13.948734
5197	10.262373
21861	3.1534777
21131	42.17599
29104	15.788525
3769	10.692726
32970	9.662771
15064	7.0582943
13406	0.6485473
63690	22.88659
32515	17.70548
27366	15.245466
1939	13.133815
32679	6.2649508
28156	42.25905
18433	7.7276506
22328	6.7361336
47832	21.514757
13795	8.8344755
58966	20.767342
17876	16.07286
43564	5.238694
18134	8.81089
39285	4.3513045
60205	9.941166
72056	38.571716
33520	15.816414
63515	12.082594
27088	3.498983
73760	5.1502104
73689	7.4856577
12605	34.232803
38005	30.643633
56199	25.26671
48267	3.8059568
49136	4.099302
72776	17.43618
14335	15.392305
12579	2.5226026
10816	8.23463
62262	59.730396
59693	12.745225
54327	2.8503885
18671	11.866388
64091	3.5127401
38579	9.642166
31398	27.658325
16014	73.561455
28767	17.383026
27537	23.348223
63446	11.573529
29886	14.081981
67646	21.888786
6471	20.74034
38821	29.449934
61493	6.2948227
26341	58.167637
21378	5.64581
43508	11.640642
62146	12.8067665
38458	13.286228
3292	4.9462485
44368	1.8460898
50568	17.722263
51966	8.275668
44370	16.205475
29905	12.431895
33902	6.340539
66953	15.737812
7969	25.481365
12831	10.362276
71116	27.434036
51174	13.371827
49166	5.9431305
36264	4.018458
45384	5.885066
20816	4.1352944
2775	11.517919
40250	18.248745
38174	13.00761
40714	17.86276
55709	36.43307
63161	39.28982
4562	10.538271
25052	43.144104
67796	8.2728195
67401	28.504616
46264	4.3017945
35089	4.1575565
15738	10.217699
56902	60.140087
58594	49.923286
21444	7.3217907
40717	17.223368
44163	6.630522
10696	43.230762
35964	4.538325
13057	5.0788684
19093	42.980118
20768	22.086462
58541	8.7552805
42253	5.262187
62668	12.281421
71480	11.377964
55413	20.400118
18379	8.670178
70958	18.118225
43548	38.19682
61195	7.5452147
60862	15.607626
22784	22.510302
31914	5.911192
36680	29.153265
51388	6.7431808
72901	1.6068778
43114	17.624617
30096	5.8474603
27141	7.8329268
62937	69.896324
32742	5.920312
17571	8.138365
15357	38.370377
19447	2.784583
33758	1.0438578
2422	9.149644
6452	7.072075
14997	13.822467
52870	18.506187
36687	4.6078405
59121	19.930069
2946	5.0746164
3215	13.085363
38595	15.768179
20822	3.9733872
23682	15.720438
39098	73.317314
43549	39.28909
1934	3.5702333
23645	17.370438
23177	17.61288
58310	8.200594
34306	7.4380302
19922	3.8127017
62968	14.990995
72291	10.88915
7411	23.424948
21396	6.9267898
9944	1.5328333
41387	10.64796
21050	2.5313003
30403	9.681163
59448	1.039022
7270	5.351619
32748	6.6761336
63256	21.629627
55510	20.595964
1768	4.1325603
20723	5.6820383
15625	2.0285716
51844	12.060738
